eventID,occurrenceID,scientificName,taxonRank,Lifestage,vernacularName,identifiedBy,dateIdentified,individualCount,identificationQualifier,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,scientificNameID,specificEpithet,occurrenceStatus,sex,lifeStage
IYS2022-TINRO-3-25-Trawl,IYS2022-TINRO-3-25-Trawl-177-319,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-25-Trawl,IYS2022-TINRO-3-25-Trawl-177-320,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-25-Trawl,IYS2022-TINRO-3-25-Trawl-177-321,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-25-Trawl,IYS2022-TINRO-3-25-Trawl-177-322,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-25-Trawl,IYS2022-TINRO-3-25-Trawl-177-323,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-25-Trawl,IYS2022-TINRO-3-25-Trawl-177-324,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-25-Trawl,IYS2022-TINRO-3-25-Trawl-177-325,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-25-Trawl,IYS2022-TINRO-3-25-Trawl-177-326,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-178,Phacellophora camtschatica,species,adult,NA,Aleksey Somov,2022-03-17T00:00:00Z,3,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,NA,NA
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-178-966,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-178-967,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-178-968,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-179,Onychoteuthis borealijaponica,species,adult,NA,Aleksey Somov,2022-03-17T00:00:00Z,1,NA,"Okada, 1927",Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,urn:lsid:marinespecies.org:taxname:342069,borealijaponica,present,NA,NA
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-179-969,Onychoteuthis borealijaponica,species,NA,NA,NA,NA,1,NA,"Okada, 1927",Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,urn:lsid:marinespecies.org:taxname:342069,borealijaponica,present,N,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180,Oncorhynchus keta,species,immature,Chum Salmon,Aleksey Somov,2022-03-17T00:00:00Z,30,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,NA,NA
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-327,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-328,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-329,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-330,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-331,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-332,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-333,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-334,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-335,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-336,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-337,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-338,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-339,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-340,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-341,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-342,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-343,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-344,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-345,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-346,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-347,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-348,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-349,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-350,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-351,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-352,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-353,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-375,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-376,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-180-970,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,N,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181,Oncorhynchus keta,species,Juvenile,Chum Salmon,Aleksey Somov,2022-03-17T00:00:00Z,27,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,NA,NA
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-354,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-355,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-356,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-357,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-358,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-359,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-360,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-361,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-362,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-363,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-364,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-365,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-366,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-367,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-368,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-369,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-370,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-371,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-372,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-373,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-374,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,Juvenile
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-971,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-972,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-973,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-974,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Male,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-975,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-181-976,Oncorhynchus keta,species,NA,Chum Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,Female,adult
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-182,Oncorhynchus keta,species,immature,Chum Salmon,Aleksey Somov,2022-03-17T00:00:00Z,2,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,NA,NA
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-183,Oncorhynchus nerka,species,immature,Sockeye Salmon,Aleksey Somov,2022-03-17T00:00:00Z,62,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,NA,NA
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-183-377,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-183-378,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-183-379,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-183-380,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-183-381,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-183-382,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-26-Trawl,IYS2022-TINRO-3-26-Trawl-183-383,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
